Time (seconds)
0.4225046634674072
0.5028722286224365
0.469127893447876
0.6714503765106201
1.3118672370910645
1.216355562210083
1.5026345252990723
1.7526390552520752
1.9843156337738037
2.02823543548584
2.3197171688079834
2.2008488178253174
2.8794002532958984
4.370612859725952
4.261556148529053
4.351449012756348
4.3568949699401855
4.566978693008423
4.7868757247924805
5.011569499969482
5.268228530883789
5.290464878082275
5.141339302062988
5.708659410476685
5.933121919631958
7.488846302032471
6.78771448135376
7.619648218154907
7.180612325668335
8.096447467803955
8.11050009727478
8.902472257614136
