Time (seconds)
1.334240436553955
4.6560633182525635
7.610579490661621
11.668176174163818
20.31034231185913
28.332884788513184
31.609392166137695
32.046714067459106
46.797024726867676
49.605780839920044
51.47360563278198
53.53843450546265
55.313302993774414
58.52792048454285
57.83613896369934
53.77318477630615
54.311686515808105
56.32752704620361
59.42179989814758
60.639368295669556
75.50695562362671
85.11110424995422
82.095547914505
89.72315049171448
93.27618789672852
106.84865641593933
111.82349824905396
125.07803082466125
118.8496584892273
109.28090524673462
111.63684821128845
114.44571614265442
